Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
ffff5c6a-fb5a-46b7-ac4a-918b6d1c29c0,2021-12-28 12:04:47,166.134.213.91,94.227.120.103,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),Malware,Low,False,Agree several state war positive back.,Blocked
3382310b-741f-4856-8613-c33923256730,2021-06-26 03:43:48,140.65.91.225,193.61.2.179,Opera/8.67.(X11; Linux i686; br-FR) Presto/2.9.189 Version/11.00,Phishing,Low,False,Same face anything.,Eradicated
d5a2a2e4-ceae-4bc0-8cbc-5afbbcf689ff,2021-12-22 22:05:58,216.76.255.126,118.250.155.33,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.4.3 (KHTML, like Gecko) Version/5.1 Safari/534.4.3",DDoS,High,True,Mouth off sister produce school this authority second.,Blocked
dcb0726c-58fe-49f9-b8dc-e5f2cbc602e5,2021-12-09 00:00:18,18.228.124.63,199.90.217.206,Mozilla/5.0 (Windows 98; Win 9x 4.90; it-CH; rv:1.9.1.20) Gecko/2020-12-01 02:34:48 Firefox/3.8,Insider Threat,Low,False,Study strong end letter Democrat.,Eradicated
ba6d1a4a-5d4e-4552-a1c9-eaf777c03f68,2023-09-08 11:18:48,26.157.200.228,219.38.22.97,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),Ransomware,Medium,False,Fact weight poor fine tree.,Eradicated
2b29da30-a670-4304-b406-fefd0ef06db7,2020-02-12 23:56:16,72.248.49.15,84.58.240.106,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0),Phishing,Medium,False,Stock sense doctor.,Recovered
808ee0f1-cfa7-45f8-8579-8daba31fab95,2022-07-24 19:33:19,20.248.47.27,108.229.255.212,Opera/9.44.(Windows 98; Win 9x 4.90; sw-KE) Presto/2.9.186 Version/10.00,Insider Threat,Critical,False,White try suffer hope own agent front.,Eradicated
7eda8aeb-225b-4555-98fb-e80d88ea496f,2023-07-14 17:38:17,143.10.19.164,115.108.168.170,Opera/9.18.(Windows NT 10.0; crh-UA) Presto/2.9.167 Version/12.00,Malware,High,False,Rock nation drug.,Contained
2c749ec8-49e7-4dd3-8bf4-0a82b96a9c0f,2022-01-18 18:46:18,161.165.48.67,172.134.64.53,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7 rv:5.0; sid-ET) AppleWebKit/533.4.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.4.4",Phishing,Critical,False,Positive common visit less.,Eradicated
4cb70dee-b132-4ba2-a79f-53302dd10cb6,2020-04-13 10:12:31,26.85.81.65,155.81.45.123,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4 rv:2.0; it-CH) AppleWebKit/533.3.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.3.2",Malware,Low,False,Institution study act expect until wife thousand.,Recovered
001fb200-e649-4c7e-8731-987943609136,2020-09-03 15:09:43,69.107.139.40,146.222.231.235,Mozilla/5.0 (Android 4.4.1; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,Insider Threat,Medium,False,Tax hour middle great add go reflect.,Blocked
456cacd3-5851-4ec9-8ae5-bbaaaad740d6,2022-12-28 10:35:08,116.75.40.74,59.122.104.248,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/56.0.820.0 Safari/534.2",DDoS,High,False,Action since magazine different type according type evidence.,Blocked
6483a1d7-1cc5-4ca6-bf1a-fafe50ba415d,2020-10-23 16:19:22,106.2.211.4,106.69.13.220,Mozilla/5.0 (Android 5.0.1; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,Insider Threat,Critical,False,Before leader reflect.,Recovered
bba90b16-9a9a-43e9-8330-b6c89b8e52ef,2022-03-02 08:35:21,124.50.126.55,201.245.8.106,Opera/9.18.(X11; Linux i686; hak-TW) Presto/2.9.186 Version/11.00,Malware,Low,False,Indeed fly involve fire.,Blocked
d8de3ebf-a57a-400f-b59a-1d97a5aa2453,2020-02-09 16:56:47,70.209.43.92,80.164.99.25,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),Malware,High,False,Dark there machine still manage.,Recovered
2b90416b-1dec-4dda-bc4f-a18a4c555838,2021-01-27 14:47:23,150.50.80.171,86.107.133.34,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.37.7 (KHTML, like Gecko) Version/5.0.3 Safari/535.37.7",Insider Threat,Critical,False,Girl movie hundred item growth father.,Blocked
286b3257-ec4e-4f99-ab2b-d8ff5d260b03,2020-09-25 10:04:08,182.195.189.143,99.237.139.65,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1 rv:6.0; tt-RU) AppleWebKit/532.5.4 (KHTML, like Gecko) Version/5.1 Safari/532.5.4",Malware,High,True,Ok yeah size pretty development.,Eradicated
f6553223-0e9e-4480-a47b-adeb5b80b2f5,2021-02-07 13:23:14,91.222.10.91,75.25.166.176,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tg-TJ) AppleWebKit/531.33.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.33.5",Insider Threat,High,False,Attack total likely smile single thus.,Contained
df0d840b-aef7-43b4-a17a-100e64147263,2023-09-28 12:08:44,169.107.217.150,216.135.70.154,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; am-ET) AppleWebKit/531.4.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.4.7",Malware,Medium,False,Much deep either baby position western Mrs view.,Blocked
9676860f-ce7e-435a-a031-496c333904f2,2022-03-27 05:52:10,180.155.122.149,190.233.193.231,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),Insider Threat,High,False,Wall five thing worry.,Recovered
21a1faeb-b2cb-4ae1-930f-ebbda9339f37,2020-11-26 03:45:36,17.210.181.248,181.67.123.194,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lij-IT) AppleWebKit/535.43.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.43.5",Ransomware,Medium,False,Already involve head.,Eradicated
c06384c7-0919-432d-8805-a4cee8f05af9,2023-07-15 17:16:23,81.25.66.52,168.158.205.224,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/37.0.872.0 Safari/536.1",Insider Threat,Critical,False,High fact audience however beyond.,Recovered
fdab2317-ff41-4b05-b97e-3177792e7081,2021-06-13 23:18:09,167.4.231.249,140.97.238.131,Opera/8.77.(Windows 98; bs-BA) Presto/2.9.164 Version/10.00,Insider Threat,High,False,Style see phone happen professional evening.,Contained
7bc468b4-c834-4127-9f50-cdc516ffa029,2021-06-11 09:38:39,216.46.231.18,141.88.96.163,Opera/8.32.(X11; Linux x86_64; ne-NP) Presto/2.9.160 Version/11.00,Insider Threat,High,False,Less though picture three bring during teacher its.,Blocked
3f3fabb5-4fda-48cb-ac6c-5eabe4048270,2021-01-08 16:36:52,140.129.215.9,41.176.49.18,Opera/8.69.(X11; Linux i686; om-ET) Presto/2.9.188 Version/11.00,DDoS,Medium,False,Bed able difficult staff.,Blocked
b0d12cd4-bdec-4853-9cf3-7f19705d06f9,2021-04-30 00:22:56,109.141.198.140,124.190.95.84,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2021-09-03 10:06:04 Firefox/3.8,Ransomware,Critical,False,Assume enjoy again guy last.,Recovered
7f7aa7b5-e9d6-47b7-b260-e0e983486d76,2022-11-24 13:26:27,169.220.53.252,135.55.68.236,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/17.0.847.0 Safari/532.0",Malware,Low,False,Across reach tax even traditional election along.,Eradicated
673e3be6-03a5-4415-8b7a-ec1a57ab7c38,2022-07-19 22:27:57,64.138.73.68,153.9.135.97,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),Ransomware,High,False,Arrive start probably serve indeed city history.,Blocked
fc4930e2-b0c8-41a0-8776-d58ceb70f2b7,2020-11-23 20:18:55,30.134.32.35,44.20.198.13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/15.0.854.0 Safari/532.1",Phishing,Critical,False,Lay game table study skin every usually difficult.,Contained
61d5c41c-f340-4eb6-91a6-5a5319edff7a,2022-09-15 20:18:01,220.109.23.46,191.58.163.92,Opera/9.13.(X11; Linux i686; lb-LU) Presto/2.9.173 Version/10.00,Phishing,Medium,False,Movie land practice put peace.,Blocked
38d1e065-2fc7-4d03-93bf-190ca72491a4,2022-06-20 22:55:21,211.170.167.223,75.219.172.5,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),DDoS,Critical,False,Father appear decision buy hot answer anyone.,Recovered
6a6e266f-e3bf-41aa-a84f-ea6d51ba9ff2,2021-04-27 06:42:40,109.152.245.172,79.100.168.64,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2020-05-24 07:08:42 Firefox/3.8,Malware,Medium,False,Purpose entire central maintain idea.,Blocked
9f1fe97f-0d41-486c-82fe-455c7d476fce,2020-02-08 18:46:09,61.55.112.9,108.71.65.161,Opera/9.86.(X11; Linux i686; nhn-MX) Presto/2.9.163 Version/12.00,Phishing,Medium,False,Although less parent.,Recovered
7fc2e64c-7857-4017-9bfd-07068e641099,2023-02-25 09:59:21,68.174.67.139,4.16.63.219,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1),Insider Threat,High,False,Team student why voice care machine.,Recovered
c0272693-ef8f-4ed9-b746-e5044cc5b3d0,2023-08-29 23:16:50,55.58.237.169,133.116.193.168,Opera/9.65.(Windows NT 5.1; ak-GH) Presto/2.9.169 Version/10.00,Insider Threat,Low,False,Available wish each size hand sport position.,Eradicated
fe953595-548c-48fe-ad28-4f0ec068103f,2021-04-05 22:08:54,220.224.205.137,14.87.248.215,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; rv:1.9.5.20) Gecko/2012-04-12 14:24:48 Firefox/3.8,Insider Threat,Critical,False,Parent official century keep professor cause store.,Contained
a0b768ca-05b2-4e71-a4f1-976847467e8f,2020-10-30 03:32:14,82.224.48.137,107.147.185.173,Opera/8.51.(Windows NT 6.2; sq-ML) Presto/2.9.171 Version/11.00,Insider Threat,Medium,False,Machine pick allow.,Contained
7106581d-dce5-486f-9ab5-3a38335e4985,2020-09-10 21:53:55,206.177.66.72,114.195.119.245,Opera/8.60.(X11; Linux i686; eu-FR) Presto/2.9.184 Version/10.00,Ransomware,High,True,Quality range enter near pass grow.,Eradicated
f3bdffc5-7d04-4d02-8e9a-413065fbf569,2023-03-21 19:00:57,158.47.250.97,145.83.250.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/33.0.867.0 Mobile/93Z962 Safari/531.1",Ransomware,Critical,False,World lead its dark decide.,Recovered
246129f5-54b6-40f3-952f-5d5c18418785,2021-11-01 07:48:15,4.94.32.42,180.206.130.3,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),Malware,Low,False,Weight officer girl step.,Blocked
4ff5adbb-39d3-4f34-9c8a-a730fbebb11a,2022-06-22 04:28:38,181.76.42.205,125.116.173.230,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.0),DDoS,Medium,False,Despite capital alone recognize type executive myself name.,Eradicated
7671440a-7488-4672-a6ad-f71958ea890d,2023-01-21 01:09:33,68.181.230.245,189.32.233.59,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/13.0.817.0 Safari/531.1",Phishing,High,False,Role democratic these daughter.,Contained
e039e275-9a94-491b-9927-695c045315a3,2020-02-02 18:36:32,133.70.92.105,183.156.100.97,Opera/9.48.(X11; Linux i686; en-HK) Presto/2.9.186 Version/10.00,Insider Threat,High,True,Drop million season see.,Contained
2803b9b8-377e-4827-b89d-c5f8898a7b38,2021-04-23 01:49:33,39.243.164.47,160.4.42.120,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ce-RU) AppleWebKit/535.21.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.21.4",Ransomware,Medium,False,Whose a condition somebody his word note together.,Eradicated
8aeebdfb-3571-488a-9ee5-1194fe1b183a,2022-04-15 22:12:39,78.6.31.92,57.148.92.2,Mozilla/5.0 (Windows NT 4.0; mg-MG; rv:1.9.0.20) Gecko/2011-12-29 09:01:23 Firefox/3.8,Malware,Critical,False,Early trip charge board less week strong.,Blocked
9dbb6d79-feb6-4f35-9992-af106718e287,2022-03-03 13:43:31,25.40.235.81,208.162.203.28,Opera/8.61.(Windows CE; lg-UG) Presto/2.9.186 Version/10.00,DDoS,Critical,False,Garden do theory magazine.,Blocked
2f143847-98ef-416e-94ad-76c5617fc07e,2020-07-09 21:59:34,86.114.96.191,112.12.175.112,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5 rv:5.0; ast-ES) AppleWebKit/535.41.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.41.7",Phishing,High,False,Yard cover skin seven.,Recovered
9a847805-e097-4f02-92bd-bca4989f658d,2023-01-19 16:39:00,16.59.208.104,187.41.52.238,Mozilla/5.0 (Android 4.0.2; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,Insider Threat,High,False,Create white end agency plan system simply international.,Blocked
7f300b0b-2f50-494e-994d-7bc386614ad7,2023-12-31 13:46:02,78.40.171.145,131.67.42.46,Opera/8.38.(Windows NT 6.2; lb-LU) Presto/2.9.169 Version/12.00,Ransomware,Medium,False,More wonder staff focus audience.,Recovered
2c1add44-b045-4ee4-811c-893cd804be2f,2023-04-30 07:16:23,189.156.148.66,105.75.207.29,Opera/9.62.(X11; Linux i686; ln-CD) Presto/2.9.180 Version/10.00,Ransomware,Critical,False,Buy fill boy bad third allow.,Eradicated
8aa84958-5e82-4a15-aa78-b171597d83a9,2022-01-29 22:34:14,219.233.26.189,41.186.209.20,Mozilla/5.0 (Android 7.1.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,DDoS,Critical,False,Prove near five market pick stand.,Blocked
13491484-acf9-4170-9fb2-f93486f46978,2021-05-08 07:03:19,162.62.207.183,105.210.148.25,Mozilla/5.0 (Android 7.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,Ransomware,Critical,False,She part speak could few head instead notice.,Blocked
7288f3ec-25c8-41c0-93d4-419eadb61aac,2021-08-23 14:37:37,143.130.208.239,7.141.246.63,Opera/9.77.(Windows NT 5.0; eo-US) Presto/2.9.179 Version/11.00,DDoS,High,False,Deep history not law let.,Eradicated
bd046e3f-b5c9-44c7-988b-33f0bdf3e036,2023-05-31 22:49:59,83.249.107.3,192.229.237.205,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),Phishing,Critical,False,Improve democratic western ground sing play from.,Blocked
6cca28cd-a3b8-464c-9370-b3a0f787d242,2023-03-26 10:34:44,42.3.79.9,140.119.226.82,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2013-11-22 19:13:28 Firefox/14.0,Insider Threat,High,False,Example court doctor structure expert look.,Contained
575f0341-ff8c-436a-9b08-33864251d7d1,2021-04-07 01:49:58,44.117.15.13,199.192.125.167,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/63.0.892.0 Safari/531.2",Ransomware,High,True,Seek war door relationship low morning.,Blocked
fabe4670-6375-457d-8ec0-73e407156fd1,2022-04-20 15:39:23,79.177.12.170,43.124.180.91,Mozilla/5.0 (Windows NT 10.0; ar-QA; rv:1.9.1.20) Gecko/2010-10-28 01:34:15 Firefox/3.8,Malware,Low,False,Stop my day.,Contained
2eb617fa-99d4-4f15-bf52-7ce9dde6843f,2020-07-26 00:54:17,216.165.50.137,57.82.213.29,Opera/9.88.(X11; Linux x86_64; hy-AM) Presto/2.9.172 Version/10.00,Phishing,Medium,True,Remember culture continue whatever matter effort.,Eradicated
7b57908c-fee5-4067-9b5c-186c6093864c,2022-11-11 00:26:36,92.232.200.36,73.69.74.34,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.807.0 Safari/533.2",Insider Threat,Medium,False,Conference interview personal itself majority kitchen.,Eradicated
e6e5485c-f1b0-4652-9414-bff1d179d2b4,2022-12-09 09:17:17,60.96.101.251,203.34.66.241,Mozilla/5.0 (Android 8.0.0; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,Ransomware,Critical,False,Any economic early.,Blocked
342e7a4e-5c9c-4c85-9202-e24b226caca8,2022-01-04 20:14:16,30.6.44.175,205.104.207.180,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bs-BA) AppleWebKit/531.25.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.25.6",Phishing,Low,False,Later rather result.,Blocked
2be59144-2f2a-4765-925e-5b10700f83d4,2020-07-02 08:31:15,76.93.235.32,32.158.160.57,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.24.5 (KHTML, like Gecko) Version/4.0 Safari/532.24.5",Malware,Medium,True,Law president former before significant international difference.,Eradicated
a6022177-3568-4f99-8c83-22de0cf6bfe6,2021-02-16 15:43:10,69.56.227.17,96.206.248.27,Mozilla/5.0 (Android 4.3.1; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,Malware,Low,False,Short until affect industry late American.,Contained
48840892-dca1-4f14-86c4-f9f4b38bdd0c,2022-11-30 14:51:50,72.152.181.198,150.78.86.86,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.834.0 Safari/535.2",Phishing,Medium,False,Just camera modern relationship guess real.,Eradicated
43c49834-f53d-4763-9a4f-996807295eed,2021-04-18 11:32:11,59.171.106.101,72.196.191.124,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bg-BG) AppleWebKit/532.10.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.10.3",Ransomware,High,True,Sign fear just.,Recovered
1b2cfa9a-bbf0-4050-94a4-cb1cc3de5813,2020-07-12 10:15:21,133.218.68.196,200.51.76.219,Opera/8.11.(X11; Linux i686; dv-MV) Presto/2.9.176 Version/12.00,Phishing,High,False,Unit design image present list fund yourself.,Contained
3ce77cb6-c4a3-4b7e-ba05-904b66cc0691,2023-11-04 20:12:07,29.98.24.97,29.246.43.253,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; th-TH) AppleWebKit/532.7.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.7.3",DDoS,Critical,False,Check very free coach happy else.,Contained
b08d7be3-951b-4f6e-8cfa-34db1749e068,2021-12-04 20:00:01,144.85.204.64,69.96.173.199,Opera/8.19.(X11; Linux i686; quz-PE) Presto/2.9.178 Version/12.00,DDoS,Critical,False,National everyone relate heart both offer.,Recovered
578e38e0-919b-4781-96c6-9721f10db712,2021-12-19 05:23:46,42.215.202.241,65.247.95.91,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),Malware,High,False,Water arm painting concern likely.,Blocked
2dd0ee6a-7c49-40af-9593-3c1da66293ba,2022-06-16 20:58:31,48.211.139.200,149.34.239.98,Opera/9.55.(X11; Linux i686; ln-CD) Presto/2.9.186 Version/10.00,Insider Threat,Critical,True,Amount throughout himself visit.,Recovered
cc45910c-f255-46af-89a3-e6644a25eeaf,2023-06-04 01:40:03,109.59.37.169,194.170.75.137,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4 rv:3.0; ku-TR) AppleWebKit/534.27.6 (KHTML, like Gecko) Version/4.1 Safari/534.27.6",DDoS,Low,False,Bill officer manage board song beautiful.,Contained
457dc431-f37b-4fc8-8124-edf1a0440b7c,2022-04-21 04:48:02,146.87.250.157,180.205.37.157,Mozilla/5.0 (Android 3.2.3; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,DDoS,Medium,False,Big camera dream current.,Eradicated
1479ff85-931c-4ba1-a0a4-1e73c022d07f,2022-03-01 19:00:20,53.220.116.78,16.29.154.133,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/17.0.817.0 Mobile/51Q597 Safari/533.2",Phishing,High,False,Simply control indicate almost thank.,Eradicated
9940b6b3-b273-4ee0-964a-29d8e1102214,2022-10-24 21:45:51,201.211.178.134,159.86.178.24,Mozilla/5.0 (Android 7.0; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,Insider Threat,Medium,False,Age moment catch wide threat cultural.,Contained
22118d68-adff-47e6-98c2-64d6b3f34814,2021-05-02 03:12:33,35.139.101.15,105.180.253.82,Mozilla/5.0 (Windows NT 6.1; az-AZ; rv:1.9.0.20) Gecko/2014-12-16 13:31:58 Firefox/4.0,DDoS,Critical,False,Key deep laugh energy newspaper.,Eradicated
55735b03-2a22-41f2-9de9-5e5aa9d84f4c,2020-03-18 11:12:34,79.138.244.55,9.107.14.20,Mozilla/5.0 (Windows 98; ve-ZA; rv:1.9.0.20) Gecko/2020-02-03 10:43:32 Firefox/15.0,Malware,Medium,False,Under speech paper house research follow.,Recovered
ce35620f-b13a-43f0-8ec6-51f63a0ead9d,2022-10-10 00:50:09,130.35.126.182,205.6.35.40,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/19.0.814.0 Safari/534.1",Insider Threat,High,False,North for generation product.,Recovered
eb8250e2-aeba-4a65-92c6-2ff6201d82ca,2021-03-07 07:29:23,19.190.154.28,121.217.17.115,Opera/9.10.(X11; Linux x86_64; nso-ZA) Presto/2.9.176 Version/12.00,Phishing,Critical,False,Seek different authority carry find apply stop.,Blocked
38e177fa-07b7-4417-af22-7175c88eec05,2020-03-28 17:31:02,176.58.162.194,21.40.33.96,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.23.1 (KHTML, like Gecko) Version/4.0 Safari/533.23.1",Insider Threat,Low,False,Property music produce.,Recovered
b156ad75-e837-4e9f-b5f1-73ea706ba0ff,2023-08-12 06:54:16,192.36.196.244,50.70.94.170,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2019-07-16 21:27:19 Firefox/3.6.9,Phishing,High,False,Knowledge allow really.,Recovered
80b1011e-7dad-4c29-a80d-d262671907a4,2022-05-14 03:46:17,198.202.99.166,161.154.147.52,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/62.0.843.0 Safari/531.1",Malware,Critical,False,Value entire then real usually.,Recovered
b6981c12-1626-431f-aa94-b1a8f76f90bd,2021-11-21 16:57:39,64.2.175.139,82.68.104.17,Mozilla/5.0 (Windows NT 6.1; sc-IT; rv:1.9.0.20) Gecko/2013-03-30 00:23:02 Firefox/6.0,Insider Threat,High,False,Power time door.,Eradicated
439b7455-10aa-4344-ab4f-d4fe2bb1c6da,2023-04-27 07:26:11,181.71.235.12,99.38.168.105,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/16.6r8723.0 Mobile/88N102 Safari/532.1",Phishing,Low,False,Safe population ball pull many reflect through main.,Eradicated
b41aa334-4ebe-4b1b-86f8-caf8f16d3dff,2021-07-19 19:38:47,178.20.88.155,162.29.158.252,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/15.1o3810.0 Mobile/36C659 Safari/531.2",DDoS,Low,False,School save stay data officer increase person.,Contained
4d13038e-de5e-4d64-98cb-409a4ad2b17e,2022-02-28 14:57:05,1.207.208.17,160.207.227.202,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1),Ransomware,Low,False,Both story fall behavior camera.,Contained
ac4e64b4-0804-4948-b76c-51a502b24a30,2020-08-28 09:34:09,213.233.78.182,81.36.135.217,Mozilla/5.0 (Windows NT 6.2; mg-MG; rv:1.9.2.20) Gecko/2019-05-12 17:10:20 Firefox/3.6.14,Ransomware,Medium,False,Bag story across group.,Contained
587ab40e-3fd6-4029-8d87-c5192c24f6a8,2020-05-25 16:03:20,124.29.54.216,71.251.35.11,Opera/9.66.(Windows NT 4.0; ht-HT) Presto/2.9.174 Version/10.00,Insider Threat,Medium,False,Serious realize present sing sport radio live man.,Eradicated
22c84641-f862-4037-96e5-b09c84f3def1,2021-06-19 21:10:06,81.127.92.108,212.98.45.172,Mozilla/5.0 (Windows NT 10.0; ff-SN; rv:1.9.2.20) Gecko/2012-05-04 04:54:23 Firefox/11.0,Insider Threat,High,False,Economy drive attorney allow yet.,Blocked
c9b672bf-5d21-4cdd-b58c-2f90b2bb330f,2024-01-18 14:33:03,97.24.35.207,90.29.243.212,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.896.0 Safari/536.0",Insider Threat,Low,True,Eight fund especially mother success similar.,Recovered
27c1955f-cc20-4ee1-bddf-67bf9cd426cd,2022-02-08 04:45:01,182.170.243.93,34.79.107.132,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.28.4 (KHTML, like Gecko) Version/5.1 Safari/531.28.4",Insider Threat,Low,False,Organization we plant item today apply.,Contained
639f6180-fbd0-470c-8eb3-2ecf402eab6a,2021-12-04 10:17:17,66.31.219.85,209.227.129.116,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/49.0.867.0 Safari/534.1",Phishing,Low,False,Analysis leg two government lot.,Eradicated
c74d03e4-fbbf-4439-b11f-a75e71600436,2021-06-27 06:07:14,35.243.120.86,117.100.207.216,"Mozilla/5.0 (Windows 98) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/50.0.852.0 Safari/534.0",Phishing,Critical,False,Or simply can training with whose.,Recovered
2529553a-c391-4047-98da-9283b3a5f376,2022-09-08 19:16:56,19.3.125.41,145.151.184.170,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.0),DDoS,Low,False,Along sea free benefit.,Contained
b2e218b7-00c8-4fbd-bfd4-424d64c9ae23,2020-06-10 00:13:09,45.108.57.246,197.130.129.200,Opera/8.43.(Windows NT 10.0; ms-MY) Presto/2.9.187 Version/12.00,Ransomware,High,False,Inside civil as base mother concern.,Recovered
0c7a7c7d-1401-4507-82c0-cd5093b1bed2,2022-11-22 08:16:17,160.246.150.59,7.154.39.234,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/25.0.813.0 Safari/534.1",Insider Threat,Low,True,Buy treat interest send area laugh.,Eradicated
a84f17c5-0b0b-4d8f-8739-29200b876bc0,2022-11-17 20:27:28,181.73.70.156,38.139.25.200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),Ransomware,Medium,False,Peace tend one modern each room.,Blocked
